mp_slot,character_name,mpbody_const,body_id,body_const,body_file_const,body_file_id,body_rom_or_external_filename,mp_head_slot,head_const,head_id,head_file_const,head_file_id,head_rom_or_external_filename,head_require_feature,head_availability_note,hand_file_const,hand_file_id,hand_rom_or_external_filename,notes
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x46,HEAD_SCOTT_H,0x002D,FILE_CHEADSCOTT_H,0x04A8,Cheadscott_hZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x47,HEAD_JOEL,0x0040,FILE_CHEADJOEL,0x07C6,CheadjoelZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x48,HEAD_GRIFFEY,0x0035,FILE_CHEADGRIFFEY,0x050D,CheadgriffeyZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x49,HEAD_MOTO,0x0036,FILE_CHEADMOTO,0x050E,CheadmotoZ,0,not_jpn_final,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4A,HEAD_WINNER,0x0038,FILE_CHEADWINNER,0x0510,CheadwinnerZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4B,HEAD_GREY,0x0015,FILE_CHEADGREY,0x01BD,CheadgreyZ,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4C,HEAD_NATALYA,0x0097,FILE_CHEADNATALYAZ,0x07E2,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4D,HEAD_XENIA,0x0098,FILE_CHEADXENIAZ,0x07E5,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4E,HEAD_OURUMOV,0x0099,FILE_CHEADOURUMOVZ,0x07E8,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x4F,HEAD_ODDJOB,0x009A,FILE_CHEADODDJOBZ,0x07EB,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x50,HEAD_TREVELYAN_Z,0x009F,FILE_CHEADTREVELYANZ,0x07EE,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x51,HEAD_BROSNAN_CLASSIC,0x00A0,FILE_CHEADBROSNANZ,0x07F2,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x52,HEAD_DALTON_CLASSIC,0x00A1,FILE_CHEADDALTONZ,0x07F5,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x53,HEAD_CONNERY_CLASSIC,0x00A2,FILE_CHEADCONNERYZ,0x07F7,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x54,HEAD_MOORE_CLASSIC,0x00A3,FILE_CHEADMOOREZ,0x07FA,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x55,HEAD_LAZENBY_CLASSIC,0x00A4,FILE_CHEADLAZENBYZ,0x07FC,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x56,HEAD_JAWS_Z,0x00A5,FILE_CHEADJAWSZ,0x07FE,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x57,HEAD_SNOWGUARD_Z,0x00A6,FILE_CHEADSNOWGUARDZ,0x0800,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x58,HEAD_BROSNAN_VARIANT,0x00A7,FILE_CHEADBROSNAN2Z,0x0803,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x59,HEAD_MISHKIN_Z,0x00A8,FILE_CHEADMISHKINZ,0x0805,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5A,HEAD_BORIS_Z,0x00A9,FILE_CHEADBORISZ,0x080E,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5B,HEAD_VALENTIN_Z,0x00AA,FILE_CHEADVALENTINZ,0x0811,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5C,HEAD_MAYDAY_Z,0x00AB,FILE_CHEADMAYDAYZ,0x0813,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5D,HEAD_BARON_SAMEDI_Z,0x00AC,FILE_CHEADBARONSAMEDIZ,0x0816,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5E,HEAD_BARON_SAMEDI_DEATH_Z,0x00AD,FILE_CHEADBARONSAMEDI2Z,0x0819,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x5F,HEAD_SANTA_Z,0x00AE,FILE_CHEADSANTAZ,0x081C,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x60,HEAD_ELF_Z,0x00AF,FILE_CHEADELFZ,0x081F,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x61,HEAD_PILOT_Z,0x00B0,FILE_CHEADPILOTZ,0x0822,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x62,HEAD_MARION_Z,0x00B1,FILE_CHEADMARIONZ,0x0825,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x63,HEAD_GALORE_Z,0x00B2,FILE_CHEADGALOREZ,0x082B,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x64,HEAD_SOGUN_Z,0x00B3,FILE_CHEADSOGUNZ,0x082F,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x65,HEAD_DOAK_Z1,0x00D3,FILE_CHEADDAVEDZ,0x0834,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x66,HEAD_DOAK_Z2,0x00D4,FILE_CHEADDAVED2Z,0x0835,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x67,HEAD_TERRORIST_Z,0x00D5,FILE_CHEADBALACLAVAZ,0x0836,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x68,HEAD_DWAYNE_Z,0x00D6,FILE_CHEADDWAYNEZ,0x0837,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x69,HEAD_KARL_Z1,0x00D7,FILE_CHEADKARLZ,0x0838,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6A,HEAD_KARL_Z2,0x00D8,FILE_CHEADKARL2Z,0x0839,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6B,HEAD_MARTIN_Z,0x00D9,FILE_CHEADMARTINZ,0x083A,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6C,HEAD_MARK_EDMONDS_Z,0x00DA,FILE_CHEADMARK0Z,0x083B,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6D,HEAD_DUNCAN_Z1,0x00DB,FILE_CHEADDUNCAN0Z,0x083C,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6E,HEAD_DUNCAN_Z2,0x00DC,FILE_CHEADDUNCAN01Z,0x083D,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x6F,HEAD_B_JONES_Z,0x00DD,FILE_CHEADJONES0Z,0x083E,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x70,HEAD_GRANT_Z,0x00DE,FILE_CHEADGRANT0Z,0x083F,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x71,HEAD_ROBIN_Z,0x00DF,FILE_CHEADROBIN0Z,0x0840,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x72,HEAD_GRAEME_Z1,0x00E0,FILE_CHEADGRAEMEZ,0x0841,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x73,HEAD_GRAEME_Z2,0x00E1,FILE_CHEADGRAEME2Z,0x0842,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x74,HEAD_STEVE_ELLIS_Z,0x00E2,FILE_CHEADSTEVE_EZ,0x0843,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x75,HEAD_KEN_LOBB_Z,0x00E3,FILE_CHEADKEN0Z,0x0844,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x76,HEAD_EVIL_CYBORG,0x00E4,FILE_CHEADEVILCYBORGZ,0x0845,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x14,CI Male Lab Technician,MPBODY_CILABTECH,0x008E,BODY_CILABTECH,FILE_CCILABTECH,0x04A5,CcilabtechZ,0x77,HEAD_ROBOT_SKELINGTON,0x00E6,FILE_CHEADBARONSAMEDI2Z,0x0819,,0,not_platform_n64,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x00,HEAD_DARK_COMBAT,0x0004,FILE_CHEADDARK_COMBAT,0x019C,Cheaddark_combatZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x01,HEAD_DARK_FROCK,0x000C,FILE_CHEADDARK_FROCK,0x01A4,Cheaddark_frockZ,MPFEATURE_CHR_CI,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x02,HEAD_DARKAQUA,0x002F,FILE_CHEADDARKAQUA,0x04AD,CheaddarkaquaZ,MPFEATURE_CHR_PELAGIC,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x03,HEAD_DARK_SNOW,0x003C,FILE_CHEADDARK_SNOW,0x055A,Cheaddark_snowZ,MPFEATURE_CHR_DARKSNOW,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x04,HEAD_ELVIS,0x0005,FILE_CHEADELVIS,0x019D,CheadelvisZ,MPFEATURE_CHR_ELVIS,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x05,HEAD_ELVIS_GOGS,0x003A,FILE_CHEADELVIS_GOGS,0x0553,Cheadelvis_gogsZ,MPFEATURE_CHR_ELVIS,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x06,HEAD_CARRINGTON,0x0007,FILE_CHEADCARRINGTON,0x019F,CheadcarringtonZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x07,HEAD_MRBLONDE,0x0008,FILE_CHEADMRBLONDE,0x01A0,CheadmrblondeZ,MPFEATURE_CHR_MRBLONDE,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x08,HEAD_CASSANDRA,0x000E,FILE_CHEADCASSANDRA,0x01A6,CheadcassandraZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x09,HEAD_TRENT,0x0009,FILE_CHEADTRENT,0x01A1,CheadtrentZ,MPFEATURE_CHR_TRENT,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0A,HEAD_JONATHAN,0x0028,FILE_CHEADJONATHAN,0x033A,CheadjonathanZ,MPFEATURE_CHR_INFILTRATION,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0B,HEAD_VD,0x003E,FILE_CHEAD_VD,0x0561,Chead_vdZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0C,HEAD_PRESIDENT,0x003D,FILE_CHEADPRESIDENT,0x055B,CheadpresidentZ,MPFEATURE_CHR_CI,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0D,HEAD_DDSHOCK,0x000A,FILE_CHEADDDSHOCK,0x01A2,CheadddshockZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0E,HEAD_BIOTECH,0x001D,FILE_CHEADBIOTECH,0x01D0,CheadbiotechZ,MPFEATURE_CHR_BIOTECH,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x0F,HEAD_DDSNIPER,0x0030,FILE_CHEADDDSNIPER,0x04AE,CheadddsniperZ,MPFEATURE_CHR_VILLACHRS,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x10,HEAD_A51FACEPLATE,0x0039,FILE_CA51FACEPLATE,0x0511,Ca51faceplateZ,MPFEATURE_CHR_INFILTRATION,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x11,HEAD_SECRETARY,0x000D,FILE_CHEADSECRETARY,0x01A5,CheadsecretaryZ,0,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
0x15,CI Female Lab Technician,MPBODY_CIFEMTECH,0x008F,BODY_CIFEMTECH,FILE_CCIFEMTECH,0x04A6,CcifemtechZ,0x12,HEAD_FEM_GUARD,0x0010,FILE_CHEADFEM_GUARD,0x01A8,Cheadfem_guardZ,MPFEATURE_CHR_FEMGUARD,base,FILE_GHAND_CIFEMTECH,0x0534,Ghand_cifemtechZ,Expanded compatibility row: this body uses the selectable dynamic MP head pool.
